Year,Gebietseinheit,Kategorien,GeoCode,Value
2013,Northeim,Neubau_Anteil,K03155,86.4
2013,Peine,Neubau_Anteil,K03157,93.3
2013,Wolfenbüttel,Neubau_Anteil,K03158,100.0
2013,Göttingen,Neubau_Anteil,K03159,85.7
2013,Hannover,Neubau_Anteil,K032,91.6
2013,Hannover Region,Neubau_Anteil,K03241,96.4
2013,Hannover Landeshauptstadt,Neubau_Anteil,K03241001,98.0
2013,Diepholz,Neubau_Anteil,K03251,89.5
2013,Hameln-Pyrmont,Neubau_Anteil,K03252,79.6
2013,Hildesheim,Neubau_Anteil,K03254,86.4
2013,Holzminden,Neubau_Anteil,K03255,72.7
2013,Nienburg (Weser),Neubau_Anteil,K03256,78.9
2013,Schaumburg,Neubau_Anteil,K03257,92.2
2013,Lüneburg,Neubau_Anteil,K033,94.1
2013,Celle,Neubau_Anteil,K03351,95.8
2013,Cuxhaven,Neubau_Anteil,K03352,94.6
2013,Harburg,Neubau_Anteil,K03353,94.0
2013,Lüchow-Dannenberg,Neubau_Anteil,K03354,83.0
2013,Lüneburg,Neubau_Anteil,K03355,95.6
2013,Osterholz,Neubau_Anteil,K03356,95.3
2013,Rotenburg (Wümme),Neubau_Anteil,K03357,91.9
2013,Heidekreis,Neubau_Anteil,K03358,93.7
2013,Stade,Neubau_Anteil,K03359,95.4
2013,Uelzen,Neubau_Anteil,K03360,81.2
2013,Verden,Neubau_Anteil,K03361,95.0
2013,Weser-Ems,Neubau_Anteil,K034,92.6
2013,Delmenhorst.Stadt,Neubau_Anteil,K03401,84.7
2013,Emden Stadt,Neubau_Anteil,K03402,98.1
2013,Oldenburg (Oldb) Stadt,Neubau_Anteil,K03403,97.1
2013,Osnabrück Stadt,Neubau_Anteil,K03404,95.1
2013,Wilhelmshaven Stadt,Neubau_Anteil,K03405,111.8
2013,Ammerland,Neubau_Anteil,K03451,95.9
2013,Aurich,Neubau_Anteil,K03452,96.5
2013,Cloppenburg,Neubau_Anteil,K03453,91.7
2013,Emsland,Neubau_Anteil,K03454,93.8
2013,Friesland,Neubau_Anteil,K03455,93.1
2013,Grafschaft Bentheim,Neubau_Anteil,K03456,92.7
2013,Leer,Neubau_Anteil,K03457,96.7
2013,Oldenburg,Neubau_Anteil,K03458,94.2
2013,Osnabrück,Neubau_Anteil,K03459,90.5
2013,Vechta,Neubau_Anteil,K03460,78.9
2013,Wesermarsch,Neubau_Anteil,K03461,93.5
2013,Wittmund,Neubau_Anteil,K03462,85.5
2014,Niedersachsen,Neubau_Anteil,K030,91.4
2014,Braunschweig,Neubau_Anteil,K031,84.6
2014,Braunschweig Stadt,Neubau_Anteil,K03101,60.4
2014,Salzgitter.Stadt,Neubau_Anteil,K03102,100.0
2014,Wolfsburg.Stadt,Neubau_Anteil,K03103,95.0
2014,Gifhorn,Neubau_Anteil,K03151,95.6
2014,Goslar,Neubau_Anteil,K03153,55.0
2014,Helmstedt,Neubau_Anteil,K03154,97.8
2014,Northeim,Neubau_Anteil,K03155,85.9
2014,Peine,Neubau_Anteil,K03157,87.1
2014,Wolfenbüttel,Neubau_Anteil,K03158,93.2
2014,Göttingen,Neubau_Anteil,K03159,79.3
2014,Hannover,Neubau_Anteil,K032,92.5
2014,Hannover Region,Neubau_Anteil,K03241,94.2
2014,Hannover Landeshauptstadt,Neubau_Anteil,K03241001,92.6
2014,Diepholz,Neubau_Anteil,K03251,88.2
2014,Hameln-Pyrmont,Neubau_Anteil,K03252,92.6
2014,Hildesheim,Neubau_Anteil,K03254,91.3
2014,Holzminden,Neubau_Anteil,K03255,133.3
2014,Nienburg (Weser),Neubau_Anteil,K03256,85.7
2014,Schaumburg,Neubau_Anteil,K03257,91.5
2014,Lüneburg,Neubau_Anteil,K033,93.8
2014,Celle,Neubau_Anteil,K03351,90.2
2014,Cuxhaven,Neubau_Anteil,K03352,100.4
2014,Harburg,Neubau_Anteil,K03353,96.1
2014,Lüchow-Dannenberg,Neubau_Anteil,K03354,77.0
2014,Lüneburg,Neubau_Anteil,K03355,93.4
2014,Osterholz,Neubau_Anteil,K03356,92.2
2014,Rotenburg (Wümme),Neubau_Anteil,K03357,84.7
2014,Heidekreis,Neubau_Anteil,K03358,91.0
2014,Stade,Neubau_Anteil,K03359,97.5
2014,Uelzen,Neubau_Anteil,K03360,86.9
2014,Verden,Neubau_Anteil,K03361,93.3
2014,Weser-Ems,Neubau_Anteil,K034,91.5
2014,Delmenhorst.Stadt,Neubau_Anteil,K03401,101.3
2014,Emden Stadt,Neubau_Anteil,K03402,84.4
2014,Oldenburg (Oldb) Stadt,Neubau_Anteil,K03403,93.1
2014,Osnabrück Stadt,Neubau_Anteil,K03404,97.8
2014,Wilhelmshaven Stadt,Neubau_Anteil,K03405,82.4
2014,Ammerland,Neubau_Anteil,K03451,90.4
2014,Aurich,Neubau_Anteil,K03452,93.1
2014,Cloppenburg,Neubau_Anteil,K03453,92.9
2014,Emsland,Neubau_Anteil,K03454,92.2
2014,Friesland,Neubau_Anteil,K03455,91.6
2014,Grafschaft Bentheim,Neubau_Anteil,K03456,92.7
2014,Leer,Neubau_Anteil,K03457,93.9
2014,Oldenburg,Neubau_Anteil,K03458,95.1
2014,Osnabrück,Neubau_Anteil,K03459,89.1
2014,Vechta,Neubau_Anteil,K03460,87.2
2014,Wesermarsch,Neubau_Anteil,K03461,95.0
2014,Wittmund,Neubau_Anteil,K03462,80.1
2015,Niedersachsen,Neubau_Anteil,K030,91.2
2015,Braunschweig,Neubau_Anteil,K031,89.7
2015,Braunschweig Stadt,Neubau_Anteil,K03101,86.4
2015,Salzgitter.Stadt,Neubau_Anteil,K03102,79.3
2015,Wolfsburg.Stadt,Neubau_Anteil,K03103,94.1
2015,Gifhorn,Neubau_Anteil,K03151,92.5
2015,Goslar,Neubau_Anteil,K03153,74.0
2015,Helmstedt,Neubau_Anteil,K03154,97.0
2015,Northeim,Neubau_Anteil,K03155,72.9
2015,Peine,Neubau_Anteil,K03157,92.8
2015,Wolfenbüttel,Neubau_Anteil,K03158,97.4
2015,Göttingen,Neubau_Anteil,K03159,83.3
2015,Hannover,Neubau_Anteil,K032,91.0
2015,Hannover Region,Neubau_Anteil,K03241,93.3
2015,Hannover Landeshauptstadt,Neubau_Anteil,K03241001,90.7
2015,Diepholz,Neubau_Anteil,K03251,90.5
2015,Hameln-Pyrmont,Neubau_Anteil,K03252,56.5
2015,Hildesheim,Neubau_Anteil,K03254,89.3
2015,Holzminden,Neubau_Anteil,K03255,87.7
2015,Nienburg (Weser),Neubau_Anteil,K03256,85.9
2015,Schaumburg,Neubau_Anteil,K03257,96.4
2015,Lüneburg,Neubau_Anteil,K033,91.4
2015,Celle,Neubau_Anteil,K03351,80.2
2015,Cuxhaven,Neubau_Anteil,K03352,95.7
2015,Harburg,Neubau_Anteil,K03353,93.3
2015,Lüchow-Dannenberg,Neubau_Anteil,K03354,57.1
2015,Lüneburg,Neubau_Anteil,K03355,95.5
2015,Osterholz,Neubau_Anteil,K03356,89.7
2015,Rotenburg (Wümme),Neubau_Anteil,K03357,84.9
2015,Heidekreis,Neubau_Anteil,K03358,83.9
2015,Stade,Neubau_Anteil,K03359,96.5
2015,Uelzen,Neubau_Anteil,K03360,85.6
2015,Verden,Neubau_Anteil,K03361,90.0
2015,Weser-Ems,Neubau_Anteil,K034,91.5
2015,Delmenhorst.Stadt,Neubau_Anteil,K03401,95.3
2015,Emden Stadt,Neubau_Anteil,K03402,84.2
2015,Oldenburg (Oldb) Stadt,Neubau_Anteil,K03403,98.0
2015,Osnabrück Stadt,Neubau_Anteil,K03404,89.8
2015,Wilhelmshaven Stadt,Neubau_Anteil,K03405,101.9
2015,Ammerland,Neubau_Anteil,K03451,96.7
2015,Aurich,Neubau_Anteil,K03452,92.7
2015,Cloppenburg,Neubau_Anteil,K03453,88.4
2015,Emsland,Neubau_Anteil,K03454,90.8
2015,Friesland,Neubau_Anteil,K03455,92.3
2015,Grafschaft Bentheim,Neubau_Anteil,K03456,87.8
2015,Leer,Neubau_Anteil,K03457,94.1
2015,Oldenburg,Neubau_Anteil,K03458,93.1
2015,Osnabrück,Neubau_Anteil,K03459,88.6
2015,Vechta,Neubau_Anteil,K03460,87.9
2015,Wesermarsch,Neubau_Anteil,K03461,95.2
2015,Wittmund,Neubau_Anteil,K03462,90.0
2016,Niedersachsen,Neubau_Anteil,K030,91.6
2016,Braunschweig,Neubau_Anteil,K031,88.6
2016,Braunschweig Stadt,Neubau_Anteil,K03101,82.6
2016,Salzgitter.Stadt,Neubau_Anteil,K03102,91.1
2016,Wolfsburg.Stadt,Neubau_Anteil,K03103,97.3
2016,Gifhorn,Neubau_Anteil,K03151,91.5
2016,Goslar,Neubau_Anteil,K03153,83.5
2016,Helmstedt,Neubau_Anteil,K03154,102.9
2016,Northeim,Neubau_Anteil,K03155,95.9
2016,Peine,Neubau_Anteil,K03157,92.4
2016,Wolfenbüttel,Neubau_Anteil,K03158,55.4
2016,Göttingen,Neubau_Anteil,K03159,90.7
2016,Hannover,Neubau_Anteil,K032,92.1
2016,Hannover Region,Neubau_Anteil,K03241,92.8
2016,Hannover Landeshauptstadt,Neubau_Anteil,K03241001,90.6
2016,Diepholz,Neubau_Anteil,K03251,90.4
2016,Hameln-Pyrmont,Neubau_Anteil,K03252,110.8
2016,Hildesheim,Neubau_Anteil,K03254,89.6
2016,Holzminden,Neubau_Anteil,K03255,93.1
2016,Nienburg (Weser),Neubau_Anteil,K03256,87.8
2016,Schaumburg,Neubau_Anteil,K03257,93.9
2016,Lüneburg,Neubau_Anteil,K033,90.9
2016,Celle,Neubau_Anteil,K03351,89.5
2016,Cuxhaven,Neubau_Anteil,K03352,92.9
2016,Harburg,Neubau_Anteil,K03353,95.4
2016,Lüchow-Dannenberg,Neubau_Anteil,K03354,50.0
2016,Lüneburg,Neubau_Anteil,K03355,86.6
2016,Osterholz,Neubau_Anteil,K03356,92.9
2016,Rotenburg (Wümme),Neubau_Anteil,K03357,93.2
2016,Heidekreis,Neubau_Anteil,K03358,90.3
2016,Stade,Neubau_Anteil,K03359,91.8
2016,Uelzen,Neubau_Anteil,K03360,82.6
2016,Verden,Neubau_Anteil,K03361,95.9
2016,Weser-Ems,Neubau_Anteil,K034,92.7
2016,Delmenhorst.Stadt,Neubau_Anteil,K03401,92.3
2016,Emden Stadt,Neubau_Anteil,K03402,85.4
2016,Oldenburg (Oldb) Stadt,Neubau_Anteil,K03403,97.1
2016,Osnabrück Stadt,Neubau_Anteil,K03404,93.2
2016,Wilhelmshaven Stadt,Neubau_Anteil,K03405,82.3
2016,Ammerland,Neubau_Anteil,K03451,95.2
2016,Aurich,Neubau_Anteil,K03452,96.5
2016,Cloppenburg,Neubau_Anteil,K03453,92.4
2016,Emsland,Neubau_Anteil,K03454,91.4
2016,Friesland,Neubau_Anteil,K03455,94.4
2016,Grafschaft Bentheim,Neubau_Anteil,K03456,96.9
2016,Leer,Neubau_Anteil,K03457,94.2
2016,Oldenburg,Neubau_Anteil,K03458,91.2
2016,Osnabrück,Neubau_Anteil,K03459,90.6
2016,Vechta,Neubau_Anteil,K03460,87.5
2016,Wesermarsch,Neubau_Anteil,K03461,95.1
2016,Wittmund,Neubau_Anteil,K03462,90.3
2017,Niedersachsen,Neubau_Anteil,K030,90.1
2017,Braunschweig,Neubau_Anteil,K031,87.8
2017,Braunschweig Stadt,Neubau_Anteil,K03101,92.3
2017,Salzgitter.Stadt,Neubau_Anteil,K03102,111.2
2017,Wolfsburg.Stadt,Neubau_Anteil,K03103,85.1
2017,Gifhorn,Neubau_Anteil,K03151,89.6
2017,Goslar,Neubau_Anteil,K03153,41.4
2017,Helmstedt,Neubau_Anteil,K03154,93.3
2017,Northeim,Neubau_Anteil,K03155,90.5
2017,Peine,Neubau_Anteil,K03157,89.6
2017,Wolfenbüttel,Neubau_Anteil,K03158,91.4
2017,Göttingen,Neubau_Anteil,K03159,85.7
2017,Hannover,Neubau_Anteil,K032,90.4
2017,Hannover Region,Neubau_Anteil,K03241,91.1
2017,Hannover Landeshauptstadt,Neubau_Anteil,K03241001,85.1
2017,Diepholz,Neubau_Anteil,K03251,88.5
2017,Hameln-Pyrmont,Neubau_Anteil,K03252,90.8
2017,Hildesheim,Neubau_Anteil,K03254,86.4
2017,Holzminden,Neubau_Anteil,K03255,83.0
2017,Nienburg (Weser),Neubau_Anteil,K03256,86.1
2017,Schaumburg,Neubau_Anteil,K03257,99.0
2017,Lüneburg,Neubau_Anteil,K033,92.4
2017,Celle,Neubau_Anteil,K03351,92.2
2017,Cuxhaven,Neubau_Anteil,K03352,93.2
2017,Harburg,Neubau_Anteil,K03353,96.2
2017,Lüchow-Dannenberg,Neubau_Anteil,K03354,100.0
2017,Lüneburg,Neubau_Anteil,K03355,94.8
2017,Osterholz,Neubau_Anteil,K03356,96.2
2017,Rotenburg (Wümme),Neubau_Anteil,K03357,90.0
2017,Heidekreis,Neubau_Anteil,K03358,93.7
2017,Stade,Neubau_Anteil,K03359,88.3
2017,Uelzen,Neubau_Anteil,K03360,83.8
2017,Verden,Neubau_Anteil,K03361,89.2
2017,Weser-Ems,Neubau_Anteil,K034,89.4
2017,Delmenhorst.Stadt,Neubau_Anteil,K03401,80.0
2017,Emden Stadt,Neubau_Anteil,K03402,51.6
2017,Oldenburg (Oldb) Stadt,Neubau_Anteil,K03403,80.8
2017,Osnabrück Stadt,Neubau_Anteil,K03404,73.9
2017,Wilhelmshaven Stadt,Neubau_Anteil,K03405,107.0
2017,Ammerland,Neubau_Anteil,K03451,90.0
2017,Aurich,Neubau_Anteil,K03452,94.3
2017,Cloppenburg,Neubau_Anteil,K03453,93.1
2017,Emsland,Neubau_Anteil,K03454,91.2
2017,Friesland,Neubau_Anteil,K03455,95.8
2017,Grafschaft Bentheim,Neubau_Anteil,K03456,93.6
2017,Leer,Neubau_Anteil,K03457,92.0
2017,Oldenburg,Neubau_Anteil,K03458,93.3
2017,Osnabrück,Neubau_Anteil,K03459,89.9
2017,Vechta,Neubau_Anteil,K03460,91.5
2017,Wesermarsch,Neubau_Anteil,K03461,93.0
2017,Wittmund,Neubau_Anteil,K03462,89.0
2018,Niedersachsen,Neubau_Anteil,K030,92.1
2018,Braunschweig,Neubau_Anteil,K031,91.3
2018,Braunschweig Stadt,Neubau_Anteil,K03101,90.5
2018,Salzgitter.Stadt,Neubau_Anteil,K03102,78.8
2018,Wolfsburg.Stadt,Neubau_Anteil,K03103,102.7
2018,Gifhorn,Neubau_Anteil,K03151,91.2
2018,Goslar,Neubau_Anteil,K03153,80.6
2018,Helmstedt,Neubau_Anteil,K03154,97.9
2018,Northeim,Neubau_Anteil,K03155,89.7
2018,Peine,Neubau_Anteil,K03157,91.0
2018,Wolfenbüttel,Neubau_Anteil,K03158,98.4
2018,Göttingen,Neubau_Anteil,K03159,84.9
2018,Hannover,Neubau_Anteil,K032,90.8
2018,Hannover Region,Neubau_Anteil,K03241,90.0
2018,Hannover Landeshauptstadt,Neubau_Anteil,K03241001,86.5
2018,Diepholz,Neubau_Anteil,K03251,90.6
2018,Hameln-Pyrmont,Neubau_Anteil,K03252,96.2
2018,Hildesheim,Neubau_Anteil,K03254,93.7
2018,Holzminden,Neubau_Anteil,K03255,89.9
2018,Nienburg (Weser),Neubau_Anteil,K03256,89.2
2018,Schaumburg,Neubau_Anteil,K03257,93.3
2018,Lüneburg,Neubau_Anteil,K033,94.2
2018,Celle,Neubau_Anteil,K03351,92.6
2018,Cuxhaven,Neubau_Anteil,K03352,95.6
2018,Harburg,Neubau_Anteil,K03353,93.0
2018,Lüchow-Dannenberg,Neubau_Anteil,K03354,71.7
2018,Lüneburg,Neubau_Anteil,K03355,90.3
2018,Osterholz,Neubau_Anteil,K03356,99.2
2018,Rotenburg (Wümme),Neubau_Anteil,K03357,96.8
2018,Heidekreis,Neubau_Anteil,K03358,93.3
2018,Stade,Neubau_Anteil,K03359,94.9
2018,Uelzen,Neubau_Anteil,K03360,98.9
2018,Verden,Neubau_Anteil,K03361,95.6
2018,Weser-Ems,Neubau_Anteil,K034,91.9
2018,Delmenhorst.Stadt,Neubau_Anteil,K03401,93.6
2018,Emden Stadt,Neubau_Anteil,K03402,83.3
2018,Oldenburg (Oldb) Stadt,Neubau_Anteil,K03403,94.5
2018,Osnabrück Stadt,Neubau_Anteil,K03404,87.0
2018,Wilhelmshaven Stadt,Neubau_Anteil,K03405,67.8
2018,Ammerland,Neubau_Anteil,K03451,94.3
2018,Aurich,Neubau_Anteil,K03452,96.7
2018,Cloppenburg,Neubau_Anteil,K03453,93.2
2018,Emsland,Neubau_Anteil,K03454,92.5
2018,Friesland,Neubau_Anteil,K03455,91.7
2018,Grafschaft Bentheim,Neubau_Anteil,K03456,92.7
2018,Leer,Neubau_Anteil,K03457,93.9
2018,Oldenburg,Neubau_Anteil,K03458,94.4
2018,Osnabrück,Neubau_Anteil,K03459,88.8
2018,Vechta,Neubau_Anteil,K03460,89.0
2018,Wesermarsch,Neubau_Anteil,K03461,88.4
2018,Wittmund,Neubau_Anteil,K03462,93.3
