Year,Gebietseinheit,Kategorie,GeoCode,Value
2019,Osnabrück Stadt,5_Zimmer,K03404,14710
2011,Wilhelmshaven Stadt,5_Zimmer,K03405,7398
2012,Wilhelmshaven Stadt,5_Zimmer,K03405,7424
2013,Wilhelmshaven Stadt,5_Zimmer,K03405,7432
2014,Wilhelmshaven Stadt,5_Zimmer,K03405,7459
2015,Wilhelmshaven Stadt,5_Zimmer,K03405,7461
2016,Wilhelmshaven Stadt,5_Zimmer,K03405,7497
2017,Wilhelmshaven Stadt,5_Zimmer,K03405,7521
2018,Wilhelmshaven Stadt,5_Zimmer,K03405,7535
2019,Wilhelmshaven Stadt,5_Zimmer,K03405,7539
2011,Ammerland,5_Zimmer,K03451,11820
2012,Ammerland,5_Zimmer,K03451,11945
2013,Ammerland,5_Zimmer,K03451,12098
2014,Ammerland,5_Zimmer,K03451,12243
2015,Ammerland,5_Zimmer,K03451,12371
2016,Ammerland,5_Zimmer,K03451,12474
2017,Ammerland,5_Zimmer,K03451,12564
2018,Ammerland,5_Zimmer,K03451,12698
2019,Ammerland,5_Zimmer,K03451,12848
2011,Aurich,5_Zimmer,K03452,18896
2012,Aurich,5_Zimmer,K03452,19033
2013,Aurich,5_Zimmer,K03452,19182
2014,Aurich,5_Zimmer,K03452,19342
2015,Aurich,5_Zimmer,K03452,19475
2016,Aurich,5_Zimmer,K03452,19590
2017,Aurich,5_Zimmer,K03452,19734
2018,Aurich,5_Zimmer,K03452,19801
2019,Aurich,5_Zimmer,K03452,19912
2011,Cloppenburg,5_Zimmer,K03453,11058
2012,Cloppenburg,5_Zimmer,K03453,11209
2013,Cloppenburg,5_Zimmer,K03453,11372
2014,Cloppenburg,5_Zimmer,K03453,11570
2015,Cloppenburg,5_Zimmer,K03453,11751
2016,Cloppenburg,5_Zimmer,K03453,11965
2017,Cloppenburg,5_Zimmer,K03453,12190
2018,Cloppenburg,5_Zimmer,K03453,12417
2019,Cloppenburg,5_Zimmer,K03453,12619
2011,Emsland,5_Zimmer,K03454,22331
2012,Emsland,5_Zimmer,K03454,22615
2013,Emsland,5_Zimmer,K03454,22922
2014,Emsland,5_Zimmer,K03454,23314
2015,Emsland,5_Zimmer,K03454,23621
2016,Emsland,5_Zimmer,K03454,23929
2017,Emsland,5_Zimmer,K03454,24209
2018,Emsland,5_Zimmer,K03454,24461
2019,Emsland,5_Zimmer,K03454,24730
2011,Friesland,5_Zimmer,K03455,11284
2012,Friesland,5_Zimmer,K03455,11330
2013,Friesland,5_Zimmer,K03455,11378
2014,Friesland,5_Zimmer,K03455,11474
2015,Friesland,5_Zimmer,K03455,11529
2016,Friesland,5_Zimmer,K03455,11630
2017,Friesland,5_Zimmer,K03455,11720
2018,Friesland,5_Zimmer,K03455,11807
2019,Friesland,5_Zimmer,K03455,11874
2011,Grafschaft Bentheim,5_Zimmer,K03456,11459
2012,Grafschaft Bentheim,5_Zimmer,K03456,11543
2013,Grafschaft Bentheim,5_Zimmer,K03456,11657
2014,Grafschaft Bentheim,5_Zimmer,K03456,11798
2015,Grafschaft Bentheim,5_Zimmer,K03456,11894
2016,Grafschaft Bentheim,5_Zimmer,K03456,12006
2017,Grafschaft Bentheim,5_Zimmer,K03456,12105
2018,Grafschaft Bentheim,5_Zimmer,K03456,12169
2019,Grafschaft Bentheim,5_Zimmer,K03456,12260
2011,Leer,5_Zimmer,K03457,16197
2012,Leer,5_Zimmer,K03457,16313
2013,Leer,5_Zimmer,K03457,16458
2014,Leer,5_Zimmer,K03457,16609
2015,Leer,5_Zimmer,K03457,16769
2016,Leer,5_Zimmer,K03457,16964
2017,Leer,5_Zimmer,K03457,17093
2018,Leer,5_Zimmer,K03457,17213
2019,Leer,5_Zimmer,K03457,17331
2011,Oldenburg,5_Zimmer,K03458,12762
2012,Oldenburg,5_Zimmer,K03458,12824
2013,Oldenburg,5_Zimmer,K03458,12881
2014,Oldenburg,5_Zimmer,K03458,12947
2015,Oldenburg,5_Zimmer,K03458,13068
2016,Oldenburg,5_Zimmer,K03458,13175
2017,Oldenburg,5_Zimmer,K03458,13263
2018,Oldenburg,5_Zimmer,K03458,13350
2019,Oldenburg,5_Zimmer,K03458,13436
2011,Osnabrück,5_Zimmer,K03459,33951
2012,Osnabrück,5_Zimmer,K03459,34122
2013,Osnabrück,5_Zimmer,K03459,34305
2014,Osnabrück,5_Zimmer,K03459,34513
2015,Osnabrück,5_Zimmer,K03459,34702
2016,Osnabrück,5_Zimmer,K03459,34919
2017,Osnabrück,5_Zimmer,K03459,35144
2018,Osnabrück,5_Zimmer,K03459,35345
2019,Osnabrück,5_Zimmer,K03459,35590
2011,Vechta,5_Zimmer,K03460,8967
2012,Vechta,5_Zimmer,K03460,9106
2013,Vechta,5_Zimmer,K03460,9287
2014,Vechta,5_Zimmer,K03460,9421
2015,Vechta,5_Zimmer,K03460,9590
2016,Vechta,5_Zimmer,K03460,9809
2017,Vechta,5_Zimmer,K03460,9959
2018,Vechta,5_Zimmer,K03460,10130
2019,Vechta,5_Zimmer,K03460,10343
2011,Wesermarsch,5_Zimmer,K03461,10030
2012,Wesermarsch,5_Zimmer,K03461,10052
2013,Wesermarsch,5_Zimmer,K03461,10102
2014,Wesermarsch,5_Zimmer,K03461,10127
2015,Wesermarsch,5_Zimmer,K03461,10148
2016,Wesermarsch,5_Zimmer,K03461,10170
2017,Wesermarsch,5_Zimmer,K03461,10193
2018,Wesermarsch,5_Zimmer,K03461,10234
2019,Wesermarsch,5_Zimmer,K03461,10293
2011,Wittmund,5_Zimmer,K03462,5704
2012,Wittmund,5_Zimmer,K03462,5733
2013,Wittmund,5_Zimmer,K03462,5801
2014,Wittmund,5_Zimmer,K03462,5841
2015,Wittmund,5_Zimmer,K03462,5906
2016,Wittmund,5_Zimmer,K03462,5973
2017,Wittmund,5_Zimmer,K03462,6000
2018,Wittmund,5_Zimmer,K03462,6048
2019,Wittmund,5_Zimmer,K03462,6112
2011,Niedersachsen,6_Zimmer,K030,523575
2012,Niedersachsen,6_Zimmer,K030,527269
2013,Niedersachsen,6_Zimmer,K030,531031
2014,Niedersachsen,6_Zimmer,K030,535000
2015,Niedersachsen,6_Zimmer,K030,538782
2016,Niedersachsen,6_Zimmer,K030,543159
2017,Niedersachsen,6_Zimmer,K030,547005
2018,Niedersachsen,6_Zimmer,K030,550672
2019,Niedersachsen,6_Zimmer,K030,554527
2011,Braunschweig,6_Zimmer,K031,97551
2012,Braunschweig,6_Zimmer,K031,98014
2013,Braunschweig,6_Zimmer,K031,98507
2014,Braunschweig,6_Zimmer,K031,99011
2015,Braunschweig,6_Zimmer,K031,99554
2016,Braunschweig,6_Zimmer,K031,100161
2017,Braunschweig,6_Zimmer,K031,100778
2018,Braunschweig,6_Zimmer,K031,101325
2019,Braunschweig,6_Zimmer,K031,101984
2011,Braunschweig Stadt,6_Zimmer,K03101,10665
2012,Braunschweig Stadt,6_Zimmer,K03101,10770
2013,Braunschweig Stadt,6_Zimmer,K03101,10838
2014,Braunschweig Stadt,6_Zimmer,K03101,10873
2015,Braunschweig Stadt,6_Zimmer,K03101,10925
2016,Braunschweig Stadt,6_Zimmer,K03101,10945
2017,Braunschweig Stadt,6_Zimmer,K03101,10972
2018,Braunschweig Stadt,6_Zimmer,K03101,11005
2019,Braunschweig Stadt,6_Zimmer,K03101,11040
2011,Salzgitter.Stadt,6_Zimmer,K03102,5038
2012,Salzgitter.Stadt,6_Zimmer,K03102,5058
2013,Salzgitter.Stadt,6_Zimmer,K03102,5084
2014,Salzgitter.Stadt,6_Zimmer,K03102,5100
2015,Salzgitter.Stadt,6_Zimmer,K03102,5116
2016,Salzgitter.Stadt,6_Zimmer,K03102,5125
2017,Salzgitter.Stadt,6_Zimmer,K03102,5148
2018,Salzgitter.Stadt,6_Zimmer,K03102,5160
2019,Salzgitter.Stadt,6_Zimmer,K03102,5177
2011,Wolfsburg.Stadt,6_Zimmer,K03103,6244
2012,Wolfsburg.Stadt,6_Zimmer,K03103,6327
2013,Wolfsburg.Stadt,6_Zimmer,K03103,6351
2014,Wolfsburg.Stadt,6_Zimmer,K03103,6387
2015,Wolfsburg.Stadt,6_Zimmer,K03103,6417
2016,Wolfsburg.Stadt,6_Zimmer,K03103,6504
2017,Wolfsburg.Stadt,6_Zimmer,K03103,6548
2018,Wolfsburg.Stadt,6_Zimmer,K03103,6571
2019,Wolfsburg.Stadt,6_Zimmer,K03103,6587
2011,Gifhorn,6_Zimmer,K03151,12917
2012,Gifhorn,6_Zimmer,K03151,13005
2013,Gifhorn,6_Zimmer,K03151,13169
2014,Gifhorn,6_Zimmer,K03151,13311
2015,Gifhorn,6_Zimmer,K03151,13434
2016,Gifhorn,6_Zimmer,K03151,13562
2017,Gifhorn,6_Zimmer,K03151,13733
2018,Gifhorn,6_Zimmer,K03151,13879
2019,Gifhorn,6_Zimmer,K03151,14041
2011,Goslar,6_Zimmer,K03153,8449
2012,Goslar,6_Zimmer,K03153,8450
2013,Goslar,6_Zimmer,K03153,8466
2014,Goslar,6_Zimmer,K03153,8472
2015,Goslar,6_Zimmer,K03153,8488
2016,Goslar,6_Zimmer,K03153,8501
2017,Goslar,6_Zimmer,K03153,8516
2018,Goslar,6_Zimmer,K03153,8528
2019,Goslar,6_Zimmer,K03153,8556
2011,Helmstedt,6_Zimmer,K03154,6742
2012,Helmstedt,6_Zimmer,K03154,6750
2013,Helmstedt,6_Zimmer,K03154,6769
2014,Helmstedt,6_Zimmer,K03154,6812
2015,Helmstedt,6_Zimmer,K03154,6851
2016,Helmstedt,6_Zimmer,K03154,6927
2017,Helmstedt,6_Zimmer,K03154,6989
2018,Helmstedt,6_Zimmer,K03154,7070
2019,Helmstedt,6_Zimmer,K03154,7130
2011,Northeim,6_Zimmer,K03155,9749
2012,Northeim,6_Zimmer,K03155,9762
2013,Northeim,6_Zimmer,K03155,9770
2014,Northeim,6_Zimmer,K03155,9779
2015,Northeim,6_Zimmer,K03155,9803
2016,Northeim,6_Zimmer,K03155,9827
2017,Northeim,6_Zimmer,K03155,9848
2018,Northeim,6_Zimmer,K03155,9887
2019,Northeim,6_Zimmer,K03155,9922
2011,Peine,6_Zimmer,K03157,9580
2012,Peine,6_Zimmer,K03157,9637
2013,Peine,6_Zimmer,K03157,9696
2014,Peine,6_Zimmer,K03157,9772
2015,Peine,6_Zimmer,K03157,9884
2016,Peine,6_Zimmer,K03157,10012
2017,Peine,6_Zimmer,K03157,10135
2018,Peine,6_Zimmer,K03157,10225
2019,Peine,6_Zimmer,K03157,10380
2011,Wolfenbüttel,6_Zimmer,K03158,8485
2012,Wolfenbüttel,6_Zimmer,K03158,8533
2013,Wolfenbüttel,6_Zimmer,K03158,8571
2014,Wolfenbüttel,6_Zimmer,K03158,8619
2015,Wolfenbüttel,6_Zimmer,K03158,8694
2016,Wolfenbüttel,6_Zimmer,K03158,8740
2017,Wolfenbüttel,6_Zimmer,K03158,8787
2018,Wolfenbüttel,6_Zimmer,K03158,8824
2019,Wolfenbüttel,6_Zimmer,K03158,8880
2011,Göttingen,6_Zimmer,K03159,19682
2012,Göttingen,6_Zimmer,K03159,19722
2013,Göttingen,6_Zimmer,K03159,19793
2014,Göttingen,6_Zimmer,K03159,19886
2015,Göttingen,6_Zimmer,K03159,19942
2016,Göttingen,6_Zimmer,K03159,20018
2017,Göttingen,6_Zimmer,K03159,20102
2018,Göttingen,6_Zimmer,K03159,20176
2019,Göttingen,6_Zimmer,K03159,20271
2011,Hannover,6_Zimmer,K032,124636
2012,Hannover,6_Zimmer,K032,125425
2013,Hannover,6_Zimmer,K032,126108
2014,Hannover,6_Zimmer,K032,126878
2015,Hannover,6_Zimmer,K032,127701
2016,Hannover,6_Zimmer,K032,128520
2017,Hannover,6_Zimmer,K032,129245
2018,Hannover,6_Zimmer,K032,129975
2019,Hannover,6_Zimmer,K032,130771
2011,Hannover Region,6_Zimmer,K03241,55269
2012,Hannover Region,6_Zimmer,K03241,55758
2013,Hannover Region,6_Zimmer,K03241,56145
2014,Hannover Region,6_Zimmer,K03241,56648
2015,Hannover Region,6_Zimmer,K03241,57160
2016,Hannover Region,6_Zimmer,K03241,57590
2017,Hannover Region,6_Zimmer,K03241,57976
2018,Hannover Region,6_Zimmer,K03241,58296
2019,Hannover Region,6_Zimmer,K03241,58672
2011,Hannover Landeshauptstadt,6_Zimmer,K03241001,17124
2012,Hannover Landeshauptstadt,6_Zimmer,K03241001,17310
2013,Hannover Landeshauptstadt,6_Zimmer,K03241001,17396
2014,Hannover Landeshauptstadt,6_Zimmer,K03241001,17557
2015,Hannover Landeshauptstadt,6_Zimmer,K03241001,17734
2016,Hannover Landeshauptstadt,6_Zimmer,K03241001,17818
2017,Hannover Landeshauptstadt,6_Zimmer,K03241001,17882
2018,Hannover Landeshauptstadt,6_Zimmer,K03241001,17932
2019,Hannover Landeshauptstadt,6_Zimmer,K03241001,17985
2011,Diepholz,6_Zimmer,K03251,16610
2012,Diepholz,6_Zimmer,K03251,16737
2013,Diepholz,6_Zimmer,K03251,16849
2014,Diepholz,6_Zimmer,K03251,16935
2015,Diepholz,6_Zimmer,K03251,17048
2016,Diepholz,6_Zimmer,K03251,17179
2017,Diepholz,6_Zimmer,K03251,17262
2018,Diepholz,6_Zimmer,K03251,17383
2019,Diepholz,6_Zimmer,K03251,17518
2011,Hameln-Pyrmont,6_Zimmer,K03252,10048
2012,Hameln-Pyrmont,6_Zimmer,K03252,10069
2013,Hameln-Pyrmont,6_Zimmer,K03252,10103
2014,Hameln-Pyrmont,6_Zimmer,K03252,10121
2015,Hameln-Pyrmont,6_Zimmer,K03252,10151
2016,Hameln-Pyrmont,6_Zimmer,K03252,10180
2017,Hameln-Pyrmont,6_Zimmer,K03252,10225
2018,Hameln-Pyrmont,6_Zimmer,K03252,10257
2019,Hameln-Pyrmont,6_Zimmer,K03252,10282
2011,Hildesheim,6_Zimmer,K03254,17828
2012,Hildesheim,6_Zimmer,K03254,17888
2013,Hildesheim,6_Zimmer,K03254,17963
2014,Hildesheim,6_Zimmer,K03254,18031
2015,Hildesheim,6_Zimmer,K03254,18115
2016,Hildesheim,6_Zimmer,K03254,18213
2017,Hildesheim,6_Zimmer,K03254,18303
2018,Hildesheim,6_Zimmer,K03254,18385
2019,Hildesheim,6_Zimmer,K03254,18510
2011,Holzminden,6_Zimmer,K03255,5307
2012,Holzminden,6_Zimmer,K03255,5313
2013,Holzminden,6_Zimmer,K03255,5313
2014,Holzminden,6_Zimmer,K03255,5320
2015,Holzminden,6_Zimmer,K03255,5334
2016,Holzminden,6_Zimmer,K03255,5341
2017,Holzminden,6_Zimmer,K03255,5351
2018,Holzminden,6_Zimmer,K03255,5373
2019,Holzminden,6_Zimmer,K03255,5389
2011,Nienburg (Weser),6_Zimmer,K03256,8771
2012,Nienburg (Weser),6_Zimmer,K03256,8817
2013,Nienburg (Weser),6_Zimmer,K03256,8850
2014,Nienburg (Weser),6_Zimmer,K03256,8892
2015,Nienburg (Weser),6_Zimmer,K03256,8930
2016,Nienburg (Weser),6_Zimmer,K03256,9008
2017,Nienburg (Weser),6_Zimmer,K03256,9056
2018,Nienburg (Weser),6_Zimmer,K03256,9124
2019,Nienburg (Weser),6_Zimmer,K03256,9183
2011,Schaumburg,6_Zimmer,K03257,10803
2012,Schaumburg,6_Zimmer,K03257,10843
2013,Schaumburg,6_Zimmer,K03257,10885
2014,Schaumburg,6_Zimmer,K03257,10931
2015,Schaumburg,6_Zimmer,K03257,10963
2016,Schaumburg,6_Zimmer,K03257,11009
2017,Schaumburg,6_Zimmer,K03257,11072
2018,Schaumburg,6_Zimmer,K03257,11157
2019,Schaumburg,6_Zimmer,K03257,11217
2011,Lüneburg,6_Zimmer,K033,123484
2012,Lüneburg,6_Zimmer,K033,124313
2013,Lüneburg,6_Zimmer,K033,125176
2014,Lüneburg,6_Zimmer,K033,126101
2015,Lüneburg,6_Zimmer,K033,126872
2016,Lüneburg,6_Zimmer,K033,128041
2017,Lüneburg,6_Zimmer,K033,128803
2018,Lüneburg,6_Zimmer,K033,129617
2019,Lüneburg,6_Zimmer,K033,130455
2011,Celle,6_Zimmer,K03351,13347
2012,Celle,6_Zimmer,K03351,13405
2013,Celle,6_Zimmer,K03351,13458
2014,Celle,6_Zimmer,K03351,13534
2015,Celle,6_Zimmer,K03351,13598
2016,Celle,6_Zimmer,K03351,13705
2017,Celle,6_Zimmer,K03351,13746
2018,Celle,6_Zimmer,K03351,13841
2019,Celle,6_Zimmer,K03351,13939
2011,Cuxhaven,6_Zimmer,K03352,15267
2012,Cuxhaven,6_Zimmer,K03352,15351
2013,Cuxhaven,6_Zimmer,K03352,15434
2014,Cuxhaven,6_Zimmer,K03352,15576
2015,Cuxhaven,6_Zimmer,K03352,15639
2016,Cuxhaven,6_Zimmer,K03352,15749
2017,Cuxhaven,6_Zimmer,K03352,15849
2018,Cuxhaven,6_Zimmer,K03352,15934
2019,Cuxhaven,6_Zimmer,K03352,16034
2011,Harburg,6_Zimmer,K03353,17127
2012,Harburg,6_Zimmer,K03353,17309
2013,Harburg,6_Zimmer,K03353,17485
2014,Harburg,6_Zimmer,K03353,17660
2015,Harburg,6_Zimmer,K03353,17790
2016,Harburg,6_Zimmer,K03353,18030
2017,Harburg,6_Zimmer,K03353,18145
2018,Harburg,6_Zimmer,K03353,18240
2019,Harburg,6_Zimmer,K03353,18368
2011,Lüchow-Dannenberg,6_Zimmer,K03354,3806
2012,Lüchow-Dannenberg,6_Zimmer,K03354,3812
2013,Lüchow-Dannenberg,6_Zimmer,K03354,3825
2014,Lüchow-Dannenberg,6_Zimmer,K03354,3834
2015,Lüchow-Dannenberg,6_Zimmer,K03354,3842
2016,Lüchow-Dannenberg,6_Zimmer,K03354,3861
2017,Lüchow-Dannenberg,6_Zimmer,K03354,3870
2018,Lüchow-Dannenberg,6_Zimmer,K03354,3887
2019,Lüchow-Dannenberg,6_Zimmer,K03354,3902
2011,Lüneburg,6_Zimmer,K03355,11607
2012,Lüneburg,6_Zimmer,K03355,11701
2013,Lüneburg,6_Zimmer,K03355,11820
2014,Lüneburg,6_Zimmer,K03355,11901
2015,Lüneburg,6_Zimmer,K03355,11970
2016,Lüneburg,6_Zimmer,K03355,12099
2017,Lüneburg,6_Zimmer,K03355,12193
2018,Lüneburg,6_Zimmer,K03355,12260
2019,Lüneburg,6_Zimmer,K03355,12267
2011,Osterholz,6_Zimmer,K03356,9019
2012,Osterholz,6_Zimmer,K03356,9079
2013,Osterholz,6_Zimmer,K03356,9105
2014,Osterholz,6_Zimmer,K03356,9172
2015,Osterholz,6_Zimmer,K03356,9247
2016,Osterholz,6_Zimmer,K03356,9308
2017,Osterholz,6_Zimmer,K03356,9389
2018,Osterholz,6_Zimmer,K03356,9467
2019,Osterholz,6_Zimmer,K03356,9585
2011,Rotenburg (Wümme),6_Zimmer,K03357,12668
2012,Rotenburg (Wümme),6_Zimmer,K03357,12752
2013,Rotenburg (Wümme),6_Zimmer,K03357,12807
2014,Rotenburg (Wümme),6_Zimmer,K03357,12895
2015,Rotenburg (Wümme),6_Zimmer,K03357,12957
2016,Rotenburg (Wümme),6_Zimmer,K03357,13074
2017,Rotenburg (Wümme),6_Zimmer,K03357,13156
2018,Rotenburg (Wümme),6_Zimmer,K03357,13261
2019,Rotenburg (Wümme),6_Zimmer,K03357,13364
2011,Heidekreis,6_Zimmer,K03358,9826
2012,Heidekreis,6_Zimmer,K03358,9855
2013,Heidekreis,6_Zimmer,K03358,9897
2014,Heidekreis,6_Zimmer,K03358,9960
2015,Heidekreis,6_Zimmer,K03358,9992
2016,Heidekreis,6_Zimmer,K03358,10043
2017,Heidekreis,6_Zimmer,K03358,10089
2018,Heidekreis,6_Zimmer,K03358,10140
2019,Heidekreis,6_Zimmer,K03358,10168
2011,Stade,6_Zimmer,K03359,13873
2012,Stade,6_Zimmer,K03359,14012
2013,Stade,6_Zimmer,K03359,14197
2014,Stade,6_Zimmer,K03359,14327
2015,Stade,6_Zimmer,K03359,14492
2016,Stade,6_Zimmer,K03359,14689
2017,Stade,6_Zimmer,K03359,14783
2018,Stade,6_Zimmer,K03359,14941
2019,Stade,6_Zimmer,K03359,15081
2011,Uelzen,6_Zimmer,K03360,6701
2012,Uelzen,6_Zimmer,K03360,6722
2013,Uelzen,6_Zimmer,K03360,6736
2014,Uelzen,6_Zimmer,K03360,6754
2015,Uelzen,6_Zimmer,K03360,6776
2016,Uelzen,6_Zimmer,K03360,6814
2017,Uelzen,6_Zimmer,K03360,6838
2018,Uelzen,6_Zimmer,K03360,6852
2019,Uelzen,6_Zimmer,K03360,6879
2011,Verden,6_Zimmer,K03361,10243
2012,Verden,6_Zimmer,K03361,10315
2013,Verden,6_Zimmer,K03361,10412
2014,Verden,6_Zimmer,K03361,10488
2015,Verden,6_Zimmer,K03361,10569
2016,Verden,6_Zimmer,K03361,10669
2017,Verden,6_Zimmer,K03361,10745
2018,Verden,6_Zimmer,K03361,10794
2019,Verden,6_Zimmer,K03361,10868
2011,Weser-Ems,6_Zimmer,K034,177904
2012,Weser-Ems,6_Zimmer,K034,179517
2013,Weser-Ems,6_Zimmer,K034,181240
2014,Weser-Ems,6_Zimmer,K034,183010
2015,Weser-Ems,6_Zimmer,K034,184655
2016,Weser-Ems,6_Zimmer,K034,186437
2017,Weser-Ems,6_Zimmer,K034,188179
2018,Weser-Ems,6_Zimmer,K034,189755
2019,Weser-Ems,6_Zimmer,K034,191317
2011,Delmenhorst.Stadt,6_Zimmer,K03401,5041
2012,Delmenhorst.Stadt,6_Zimmer,K03401,5074
2013,Delmenhorst.Stadt,6_Zimmer,K03401,5096
2014,Delmenhorst.Stadt,6_Zimmer,K03401,5117
2015,Delmenhorst.Stadt,6_Zimmer,K03401,5142
2016,Delmenhorst.Stadt,6_Zimmer,K03401,5158
2017,Delmenhorst.Stadt,6_Zimmer,K03401,5173
2018,Delmenhorst.Stadt,6_Zimmer,K03401,5192
2019,Delmenhorst.Stadt,6_Zimmer,K03401,5193
2011,Emden Stadt,6_Zimmer,K03402,3625
2012,Emden Stadt,6_Zimmer,K03402,3654
2013,Emden Stadt,6_Zimmer,K03402,3689
2014,Emden Stadt,6_Zimmer,K03402,3707
2015,Emden Stadt,6_Zimmer,K03402,3716
2016,Emden Stadt,6_Zimmer,K03402,3737
2017,Emden Stadt,6_Zimmer,K03402,3752
2018,Emden Stadt,6_Zimmer,K03402,3763
2019,Emden Stadt,6_Zimmer,K03402,3762
2011,Oldenburg (Oldb) Stadt,6_Zimmer,K03403,10188
2012,Oldenburg (Oldb) Stadt,6_Zimmer,K03403,10300
2013,Oldenburg (Oldb) Stadt,6_Zimmer,K03403,10372
2014,Oldenburg (Oldb) Stadt,6_Zimmer,K03403,10425
2015,Oldenburg (Oldb) Stadt,6_Zimmer,K03403,10501
2016,Oldenburg (Oldb) Stadt,6_Zimmer,K03403,10540
2017,Oldenburg (Oldb) Stadt,6_Zimmer,K03403,10572
2018,Oldenburg (Oldb) Stadt,6_Zimmer,K03403,10609
2019,Oldenburg (Oldb) Stadt,6_Zimmer,K03403,10683
2011,Osnabrück Stadt,6_Zimmer,K03404,7338
2012,Osnabrück Stadt,6_Zimmer,K03404,7402
2013,Osnabrück Stadt,6_Zimmer,K03404,7460
2014,Osnabrück Stadt,6_Zimmer,K03404,7532
2015,Osnabrück Stadt,6_Zimmer,K03404,7590
2016,Osnabrück Stadt,6_Zimmer,K03404,7660
2017,Osnabrück Stadt,6_Zimmer,K03404,7694
2018,Osnabrück Stadt,6_Zimmer,K03404,7730
2019,Osnabrück Stadt,6_Zimmer,K03404,7736
2011,Wilhelmshaven Stadt,6_Zimmer,K03405,3847
2012,Wilhelmshaven Stadt,6_Zimmer,K03405,3856
2013,Wilhelmshaven Stadt,6_Zimmer,K03405,3851
2014,Wilhelmshaven Stadt,6_Zimmer,K03405,3873
2015,Wilhelmshaven Stadt,6_Zimmer,K03405,3879
2016,Wilhelmshaven Stadt,6_Zimmer,K03405,3888
2017,Wilhelmshaven Stadt,6_Zimmer,K03405,3904
2018,Wilhelmshaven Stadt,6_Zimmer,K03405,3919
2019,Wilhelmshaven Stadt,6_Zimmer,K03405,3923
2011,Ammerland,6_Zimmer,K03451,9938
2012,Ammerland,6_Zimmer,K03451,10077
2013,Ammerland,6_Zimmer,K03451,10235
2014,Ammerland,6_Zimmer,K03451,10359
2015,Ammerland,6_Zimmer,K03451,10419
2016,Ammerland,6_Zimmer,K03451,10523
2017,Ammerland,6_Zimmer,K03451,10626
2018,Ammerland,6_Zimmer,K03451,10719
2019,Ammerland,6_Zimmer,K03451,10818
2011,Aurich,6_Zimmer,K03452,17338
2012,Aurich,6_Zimmer,K03452,17476
2013,Aurich,6_Zimmer,K03452,17607
2014,Aurich,6_Zimmer,K03452,17737
2015,Aurich,6_Zimmer,K03452,17856
2016,Aurich,6_Zimmer,K03452,17994
2017,Aurich,6_Zimmer,K03452,18093
2018,Aurich,6_Zimmer,K03452,18160
2019,Aurich,6_Zimmer,K03452,18265
2011,Cloppenburg,6_Zimmer,K03453,9939
2012,Cloppenburg,6_Zimmer,K03453,10047
2013,Cloppenburg,6_Zimmer,K03453,10206
2014,Cloppenburg,6_Zimmer,K03453,10384
2015,Cloppenburg,6_Zimmer,K03453,10538
2016,Cloppenburg,6_Zimmer,K03453,10733
2017,Cloppenburg,6_Zimmer,K03453,10945
2018,Cloppenburg,6_Zimmer,K03453,11138
2019,Cloppenburg,6_Zimmer,K03453,11322
2011,Emsland,6_Zimmer,K03454,21951
2012,Emsland,6_Zimmer,K03454,22246
2013,Emsland,6_Zimmer,K03454,22583
2014,Emsland,6_Zimmer,K03454,22911
2015,Emsland,6_Zimmer,K03454,23199
2016,Emsland,6_Zimmer,K03454,23498
2017,Emsland,6_Zimmer,K03454,23828
2018,Emsland,6_Zimmer,K03454,24094
2019,Emsland,6_Zimmer,K03454,24414
2011,Friesland,6_Zimmer,K03455,8878
2012,Friesland,6_Zimmer,K03455,8915
2013,Friesland,6_Zimmer,K03455,8962
2014,Friesland,6_Zimmer,K03455,9026
2015,Friesland,6_Zimmer,K03455,9085
2016,Friesland,6_Zimmer,K03455,9155
2017,Friesland,6_Zimmer,K03455,9229
2018,Friesland,6_Zimmer,K03455,9331
2019,Friesland,6_Zimmer,K03455,9394
2011,Grafschaft Bentheim,6_Zimmer,K03456,10071
2012,Grafschaft Bentheim,6_Zimmer,K03456,10180
2013,Grafschaft Bentheim,6_Zimmer,K03456,10334
2014,Grafschaft Bentheim,6_Zimmer,K03456,10491
2015,Grafschaft Bentheim,6_Zimmer,K03456,10618
2016,Grafschaft Bentheim,6_Zimmer,K03456,10733
2017,Grafschaft Bentheim,6_Zimmer,K03456,10900
2018,Grafschaft Bentheim,6_Zimmer,K03456,11019
2019,Grafschaft Bentheim,6_Zimmer,K03456,11100
2011,Leer,6_Zimmer,K03457,14564
2012,Leer,6_Zimmer,K03457,14659
2013,Leer,6_Zimmer,K03457,14820
2014,Leer,6_Zimmer,K03457,14936
2015,Leer,6_Zimmer,K03457,15109
2016,Leer,6_Zimmer,K03457,15269
2017,Leer,6_Zimmer,K03457,15404
2018,Leer,6_Zimmer,K03457,15515
2019,Leer,6_Zimmer,K03457,15610
2011,Oldenburg,6_Zimmer,K03458,10087
2012,Oldenburg,6_Zimmer,K03458,10127
2013,Oldenburg,6_Zimmer,K03458,10180
2014,Oldenburg,6_Zimmer,K03458,10225
2015,Oldenburg,6_Zimmer,K03458,10324
2016,Oldenburg,6_Zimmer,K03458,10398
2017,Oldenburg,6_Zimmer,K03458,10455
2018,Oldenburg,6_Zimmer,K03458,10538
2019,Oldenburg,6_Zimmer,K03458,10620
2011,Osnabrück,6_Zimmer,K03459,23645
2012,Osnabrück,6_Zimmer,K03459,23855
