Year,Gebietseinheit,Aufenthaltstitel,GeoCode,Value
2018,Holzminden,Asylberechtigte und GFK-Flüchtlinge,K03255,1365
2018,Nienburg (Weser),Asylberechtigte und GFK-Flüchtlinge,K03256,3420
2018,Schaumburg,Asylberechtigte und GFK-Flüchtlinge,K03257,4205
2018,Statistische Region Hannover,Asylberechtigte und GFK-Flüchtlinge,K032,64775
2018,Celle,Asylberechtigte und GFK-Flüchtlinge,K03351,4855
2018,Cuxhaven,Asylberechtigte und GFK-Flüchtlinge,K03352,3660
2018,Harburg,Asylberechtigte und GFK-Flüchtlinge,K03353,3840
2018,Lüchow-Dannenberg,Asylberechtigte und GFK-Flüchtlinge,K03354,645
2018,Lüneburg,Asylberechtigte und GFK-Flüchtlinge,K03355,4245
2018,Osterholz,Asylberechtigte und GFK-Flüchtlinge,K03356,2140
2018,Rotenburg (Wümme),Asylberechtigte und GFK-Flüchtlinge,K03357,2900
2018,Heidekreis,Asylberechtigte und GFK-Flüchtlinge,K03358,2560
2018,Stade,Asylberechtigte und GFK-Flüchtlinge,K03359,4690
2018,Uelzen,Asylberechtigte und GFK-Flüchtlinge,K03360,1505
2018,Verden,Asylberechtigte und GFK-Flüchtlinge,K03361,3385
2018,Statistische Region Lüneburg,Asylberechtigte und GFK-Flüchtlinge,K033,34425
2018,Delmenhorst.Stadt,Asylberechtigte und GFK-Flüchtlinge,K03401,3325
2018,Emden Stadt,Asylberechtigte und GFK-Flüchtlinge,K03402,1410
2018,Oldenburg (Oldb) Stadt,Asylberechtigte und GFK-Flüchtlinge,K03403,5600
2018,Osnabrück Stadt,Asylberechtigte und GFK-Flüchtlinge,K03404,5130
2018,Wilhelmshaven Stadt,Asylberechtigte und GFK-Flüchtlinge,K03405,3070
2018,Ammerland,Asylberechtigte und GFK-Flüchtlinge,K03451,2595
2018,Aurich,Asylberechtigte und GFK-Flüchtlinge,K03452,3555
2018,Cloppenburg,Asylberechtigte und GFK-Flüchtlinge,K03453,3500
2018,Emsland,Asylberechtigte und GFK-Flüchtlinge,K03454,6240
2018,Friesland,Asylberechtigte und GFK-Flüchtlinge,K03455,1935
2018,Grafschaft Bentheim,Asylberechtigte und GFK-Flüchtlinge,K03456,2445
2018,Leer,Asylberechtigte und GFK-Flüchtlinge,K03457,3325
2018,Oldenburg,Asylberechtigte und GFK-Flüchtlinge,K03458,2830
2018,Osnabrück,Asylberechtigte und GFK-Flüchtlinge,K03459,4700
2018,Vechta,Asylberechtigte und GFK-Flüchtlinge,K03460,3930
2018,Wesermarsch,Asylberechtigte und GFK-Flüchtlinge,K03461,1555
2018,Wittmund,Asylberechtigte und GFK-Flüchtlinge,K03462,810
2018,Statistische Region Weser-Ems,Asylberechtigte und GFK-Flüchtlinge,K034,55960
2018,Niedersachsen,Asylberechtigte und GFK-Flüchtlinge,K030,190140
2017,Braunschweig Stadt,Asylberechtigte und GFK-Flüchtlinge,K03101,1505
2017,Salzgitter Stadt,Asylberechtigte und GFK-Flüchtlinge,K03102,3190
2017,Wolfsburg Stadt,Asylberechtigte und GFK-Flüchtlinge,K03103,1365
2017,Gifhorn,Asylberechtigte und GFK-Flüchtlinge,K03151,740
2017,Goslar,Asylberechtigte und GFK-Flüchtlinge,K03153,1165
2017,Helmstedt,Asylberechtigte und GFK-Flüchtlinge,K03154,550
2017,Northeim,Asylberechtigte und GFK-Flüchtlinge,K03155,860
2017,Peine,Asylberechtigte und GFK-Flüchtlinge,K03157,1255
2017,Wolfenbüttel,Asylberechtigte und GFK-Flüchtlinge,K03158,700
2017,Göttingen,Asylberechtigte und GFK-Flüchtlinge,K03159,1670
2017,Statistische Region Braunschweig,Asylberechtigte und GFK-Flüchtlinge,K031,13000
2017,Hannover Region,Asylberechtigte und GFK-Flüchtlinge,K03241,15505
2017,Hannover Landeshauptstadt,Asylberechtigte und GFK-Flüchtlinge,K03241001,7160
2017,Diepholz,Asylberechtigte und GFK-Flüchtlinge,K03251,1635
2017,Hameln-Pyrmont,Asylberechtigte und GFK-Flüchtlinge,K03252,2005
2017,Hildesheim,Asylberechtigte und GFK-Flüchtlinge,K03254,2520
2017,Holzminden,Asylberechtigte und GFK-Flüchtlinge,K03255,405
2017,Nienburg (Weser),Asylberechtigte und GFK-Flüchtlinge,K03256,1265
2017,Schaumburg,Asylberechtigte und GFK-Flüchtlinge,K03257,1350
2017,Statistische Region Hannover,Asylberechtigte und GFK-Flüchtlinge,K032,24685
2017,Celle,Asylberechtigte und GFK-Flüchtlinge,K03351,2260
2017,Cuxhaven,Asylberechtigte und GFK-Flüchtlinge,K03352,1125
2017,Harburg,Asylberechtigte und GFK-Flüchtlinge,K03353,1005
2017,Lüchow-Dannenberg,Asylberechtigte und GFK-Flüchtlinge,K03354,185
2017,Lüneburg,Asylberechtigte und GFK-Flüchtlinge,K03355,1905
2017,Osterholz,Asylberechtigte und GFK-Flüchtlinge,K03356,625
2017,Rotenburg (Wümme),Asylberechtigte und GFK-Flüchtlinge,K03357,730
2017,Heidekreis,Asylberechtigte und GFK-Flüchtlinge,K03358,900
2017,Stade,Asylberechtigte und GFK-Flüchtlinge,K03359,1500
2017,Uelzen,Asylberechtigte und GFK-Flüchtlinge,K03360,550
2017,Verden,Asylberechtigte und GFK-Flüchtlinge,K03361,1230
2017,Statistische Region Lüneburg,Asylberechtigte und GFK-Flüchtlinge,K033,12020
2017,Delmenhorst.Stadt,Asylberechtigte und GFK-Flüchtlinge,K03401,1650
2017,Emden Stadt,Asylberechtigte und GFK-Flüchtlinge,K03402,655
2017,Oldenburg (Oldb) Stadt,Asylberechtigte und GFK-Flüchtlinge,K03403,3510
2017,Osnabrück Stadt,Asylberechtigte und GFK-Flüchtlinge,K03404,2180
2017,Wilhelmshaven Stadt,Asylberechtigte und GFK-Flüchtlinge,K03405,1395
2017,Ammerland,Asylberechtigte und GFK-Flüchtlinge,K03451,965
2017,Aurich,Asylberechtigte und GFK-Flüchtlinge,K03452,1185
2017,Cloppenburg,Asylberechtigte und GFK-Flüchtlinge,K03453,1225
2017,Emsland,Asylberechtigte und GFK-Flüchtlinge,K03454,2040
2017,Friesland,Asylberechtigte und GFK-Flüchtlinge,K03455,550
2017,Grafschaft Bentheim,Asylberechtigte und GFK-Flüchtlinge,K03456,900
2017,Leer,Asylberechtigte und GFK-Flüchtlinge,K03457,1215
2017,Oldenburg,Asylberechtigte und GFK-Flüchtlinge,K03458,1435
2017,Osnabrück,Asylberechtigte und GFK-Flüchtlinge,K03459,1200
2017,Vechta,Asylberechtigte und GFK-Flüchtlinge,K03460,2115
2017,Wesermarsch,Asylberechtigte und GFK-Flüchtlinge,K03461,455
2017,Wittmund,Asylberechtigte und GFK-Flüchtlinge,K03462,210
2017,Statistische Region Weser-Ems,Asylberechtigte und GFK-Flüchtlinge,K034,22895
2017,Niedersachsen,Asylberechtigte und GFK-Flüchtlinge,K030,72595
2016,Braunschweig Stadt,Asylberechtigte und GFK-Flüchtlinge,K03101,1250
2016,Salzgitter Stadt,Asylberechtigte und GFK-Flüchtlinge,K03102,2765
2016,Wolfsburg Stadt,Asylberechtigte und GFK-Flüchtlinge,K03103,1205
2016,Gifhorn,Asylberechtigte und GFK-Flüchtlinge,K03151,665
2016,Göttingen,Asylberechtigte und GFK-Flüchtlinge,K03159,1110
2016,Goslar,Asylberechtigte und GFK-Flüchtlinge,K03153,570
2016,Helmstedt,Asylberechtigte und GFK-Flüchtlinge,K03154,810
2016,Northeim,Asylberechtigte und GFK-Flüchtlinge,K03155,1110
2016,Peine,Asylberechtigte und GFK-Flüchtlinge,K03157,680
2016,Wolfenbüttel,Asylberechtigte und GFK-Flüchtlinge,K03158,1645
2016,Statistische Region Braunschweig,Asylberechtigte und GFK-Flüchtlinge,K031,11805
2016,Hannover Region,Asylberechtigte und GFK-Flüchtlinge,K03241,13970
2016,Hannover Landeshauptstadt,Asylberechtigte und GFK-Flüchtlinge,K03241001,6165
2016,Diepholz,Asylberechtigte und GFK-Flüchtlinge,K03251,1540
2016,Hameln-Pyrmont,Asylberechtigte und GFK-Flüchtlinge,K03252,1750
2016,Hildesheim,Asylberechtigte und GFK-Flüchtlinge,K03254,2400
2016,Holzminden,Asylberechtigte und GFK-Flüchtlinge,K03255,430
2016,Nienburg (Weser),Asylberechtigte und GFK-Flüchtlinge,K03256,1265
2016,Schaumburg,Asylberechtigte und GFK-Flüchtlinge,K03257,1295
2016,Statistische Region Hannover,Asylberechtigte und GFK-Flüchtlinge,K032,22645
2016,Celle,Asylberechtigte und GFK-Flüchtlinge,K03351,2175
2016,Cuxhaven,Asylberechtigte und GFK-Flüchtlinge,K03352,1145
2016,Harburg,Asylberechtigte und GFK-Flüchtlinge,K03353,900
2016,Lüchow-Dannenberg,Asylberechtigte und GFK-Flüchtlinge,K03354,175
2016,Lüneburg,Asylberechtigte und GFK-Flüchtlinge,K03355,1875
2016,Osterholz,Asylberechtigte und GFK-Flüchtlinge,K03356,605
2016,Rotenburg (Wümme),Asylberechtigte und GFK-Flüchtlinge,K03357,710
2016,Heidekreis,Asylberechtigte und GFK-Flüchtlinge,K03358,795
2016,Stade,Asylberechtigte und GFK-Flüchtlinge,K03359,1430
2016,Uelzen,Asylberechtigte und GFK-Flüchtlinge,K03360,545
2016,Verden,Asylberechtigte und GFK-Flüchtlinge,K03361,1120
2016,Statistische Region Lüneburg,Asylberechtigte und GFK-Flüchtlinge,K033,11475
2016,Delmenhorst.Stadt,Asylberechtigte und GFK-Flüchtlinge,K03401,1560
2016,Emden Stadt,Asylberechtigte und GFK-Flüchtlinge,K03402,585
2016,Oldenburg (Oldb) Stadt,Asylberechtigte und GFK-Flüchtlinge,K03403,3125
2016,Osnabrück Stadt,Asylberechtigte und GFK-Flüchtlinge,K03404,1865
2016,Wilhelmshaven Stadt,Asylberechtigte und GFK-Flüchtlinge,K03405,1545
2016,Ammerland,Asylberechtigte und GFK-Flüchtlinge,K03451,945
2016,Aurich,Asylberechtigte und GFK-Flüchtlinge,K03452,1230
2016,Cloppenburg,Asylberechtigte und GFK-Flüchtlinge,K03453,1225
2016,Emsland,Asylberechtigte und GFK-Flüchtlinge,K03454,1975
2016,Friesland,Asylberechtigte und GFK-Flüchtlinge,K03455,540
2016,Grafschaft Bentheim,Asylberechtigte und GFK-Flüchtlinge,K03456,825
2016,Leer,Asylberechtigte und GFK-Flüchtlinge,K03457,1080
2016,Oldenburg,Asylberechtigte und GFK-Flüchtlinge,K03458,1370
2016,Osnabrück,Asylberechtigte und GFK-Flüchtlinge,K03459,1100
2016,Vechta,Asylberechtigte und GFK-Flüchtlinge,K03460,2035
2016,Wesermarsch,Asylberechtigte und GFK-Flüchtlinge,K03461,495
2016,Wittmund,Asylberechtigte und GFK-Flüchtlinge,K03462,200
2016,Statistische Region Weser-Ems,Asylberechtigte und GFK-Flüchtlinge,K034,21695
2016,Niedersachsen,Asylberechtigte und GFK-Flüchtlinge,K030,67620
2015,Braunschweig Stadt,Asylberechtigte und GFK-Flüchtlinge,K03101,960
2015,Salzgitter Stadt,Asylberechtigte und GFK-Flüchtlinge,K03102,2265
2015,Wolfsburg Stadt,Asylberechtigte und GFK-Flüchtlinge,K03103,1085
2015,Gifhorn,Asylberechtigte und GFK-Flüchtlinge,K03151,570
2015,Göttingen,Asylberechtigte und GFK-Flüchtlinge,K03159,1095
2015,Goslar,Asylberechtigte und GFK-Flüchtlinge,K03153,445
2015,Helmstedt,Asylberechtigte und GFK-Flüchtlinge,K03154,640
2015,Northeim,Asylberechtigte und GFK-Flüchtlinge,K03155,985
2015,Peine,Asylberechtigte und GFK-Flüchtlinge,K03157,690
2015,Wolfenbüttel,Asylberechtigte und GFK-Flüchtlinge,K03158,1485
2015,Statistische Region Braunschweig,Asylberechtigte und GFK-Flüchtlinge,K031,10230
2015,Hannover Region,Asylberechtigte und GFK-Flüchtlinge,K03241,12020
2015,Hannover Landeshauptstadt,Asylberechtigte und GFK-Flüchtlinge,K03241001,5035
2015,Diepholz,Asylberechtigte und GFK-Flüchtlinge,K03251,1315
2015,Hameln-Pyrmont,Asylberechtigte und GFK-Flüchtlinge,K03252,1465
2015,Hildesheim,Asylberechtigte und GFK-Flüchtlinge,K03254,2070
2015,Holzminden,Asylberechtigte und GFK-Flüchtlinge,K03255,460
2015,Nienburg (Weser),Asylberechtigte und GFK-Flüchtlinge,K03256,1175
2015,Schaumburg,Asylberechtigte und GFK-Flüchtlinge,K03257,1215
2015,Statistische Region Hannover,Asylberechtigte und GFK-Flüchtlinge,K032,19715
2015,Celle,Asylberechtigte und GFK-Flüchtlinge,K03351,1985
2015,Cuxhaven,Asylberechtigte und GFK-Flüchtlinge,K03352,1150
2015,Harburg,Asylberechtigte und GFK-Flüchtlinge,K03353,890
2015,Lüchow-Dannenberg,Asylberechtigte und GFK-Flüchtlinge,K03354,155
2015,Lüneburg,Asylberechtigte und GFK-Flüchtlinge,K03355,1645
2015,Osterholz,Asylberechtigte und GFK-Flüchtlinge,K03356,530
2015,Rotenburg (Wümme),Asylberechtigte und GFK-Flüchtlinge,K03357,670
2015,Heidekreis,Asylberechtigte und GFK-Flüchtlinge,K03358,655
2015,Stade,Asylberechtigte und GFK-Flüchtlinge,K03359,1310
2015,Uelzen,Asylberechtigte und GFK-Flüchtlinge,K03360,520
2015,Verden,Asylberechtigte und GFK-Flüchtlinge,K03361,1035
2015,Statistische Region Lüneburg,Asylberechtigte und GFK-Flüchtlinge,K033,10550
2015,Delmenhorst.Stadt,Asylberechtigte und GFK-Flüchtlinge,K03401,1425
2015,Emden Stadt,Asylberechtigte und GFK-Flüchtlinge,K03402,525
2015,Oldenburg (Oldb) Stadt,Asylberechtigte und GFK-Flüchtlinge,K03403,2605
2015,Osnabrück Stadt,Asylberechtigte und GFK-Flüchtlinge,K03404,1560
2015,Wilhelmshaven Stadt,Asylberechtigte und GFK-Flüchtlinge,K03405,1225
2015,Ammerland,Asylberechtigte und GFK-Flüchtlinge,K03451,880
2015,Aurich,Asylberechtigte und GFK-Flüchtlinge,K03452,1170
2015,Cloppenburg,Asylberechtigte und GFK-Flüchtlinge,K03453,1185
2015,Emsland,Asylberechtigte und GFK-Flüchtlinge,K03454,1895
2015,Friesland,Asylberechtigte und GFK-Flüchtlinge,K03455,500
2015,Grafschaft Bentheim,Asylberechtigte und GFK-Flüchtlinge,K03456,730
2015,Leer,Asylberechtigte und GFK-Flüchtlinge,K03457,965
2015,Oldenburg,Asylberechtigte und GFK-Flüchtlinge,K03458,1345
2015,Osnabrück,Asylberechtigte und GFK-Flüchtlinge,K03459,1070
2015,Vechta,Asylberechtigte und GFK-Flüchtlinge,K03460,1860
2015,Wesermarsch,Asylberechtigte und GFK-Flüchtlinge,K03461,515
2015,Wittmund,Asylberechtigte und GFK-Flüchtlinge,K03462,220
2015,Statistische Region Weser-Ems,Asylberechtigte und GFK-Flüchtlinge,K034,19665
2015,Niedersachsen,Asylberechtigte und GFK-Flüchtlinge,K030,105889
